content_id,Name,Year,Rate,Votes,Genre,Duration,Type,Certificate,Episodes,Nudity,Violence,Profanity,Alcohol,Frightening
3388,Hellboy,2004,6.8,316028,Action.Fantasy,122,Film,PG-13,1,None,Moderate,Mild,Mild,Moderate
3389,El secreto de sus ojos,2009,8.2,201634,Drama.Mystery.Romance,129,Film,R,1,Severe,Severe,Severe,Moderate,Severe
3390,Mimi,2021,8,32044,Comedy.Drama,132,Film,TV-14,1,None,None,None,Mild,None
3391,Mia,2017,6.9,246,Short.Drama,11,Film,NULL,1,No Rate,No Rate,No Rate,No Rate,No Rate
3392,Logan's Run,1976,6.8,54221,Action.Adventure.Sci-Fi,119,Film,PG,1,Moderate,Mild,None,Mild,Mild
3393,The Ninth Gate,1999,6.7,174403,Mystery.Thriller,133,Film,R,1,Moderate,Moderate,Mild,Moderate,Moderate
3394,Risky Business,1983,6.8,85255,Comedy.Crime.Drama,99,Film,R,1,Moderate,None,Moderate,Moderate,None
3395,Rio,2011,6.9,216010,Animation.Adventure.Comedy,96,Film,PG,1,None,Mild,None,None,Mild
3396,Honey.I Shrunk the Kids,1989,6.4,148720,Adventure.Comedy.Family,93,Film,PG,1,Mild,Mild,Mild,Mild,Mild
3397,Professionals,1989,5.4,1093,Action.Adventure,48,Series,NULL,10,No Rate,No Rate,No Rate,No Rate,No Rate
3398,High School Musical: The Musical - The Series,1989,7.3,5352,Comedy.Drama.Musical,31,Series,TV-PG,23,None,None,Mild,None,None
3399,Ode to Joy,2019,6.4,5041,Comedy.Romance,97,Film,R,1,Mild,None,Mild,None,None
3400,The Foreigner,2017,7,108503,Action.Thriller,113,Film,R,1,Mild,Moderate,Severe,Mild,Moderate
3401,Exposed,2016,4.3,14762,Crime.Drama.Mystery,102,Film,R,1,Mild,Moderate,Moderate,Mild,Moderate
3402,Walker.Texas Ranger,2016,5.6,16088,Action.Adventure.Crime,43,Series,TV-14,196,Mild,Moderate,Mild,Mild,Mild
3403,Pet Sematary,2019,5.7,88247,Horror.Mystery.Thriller,101,Film,R,1,Mild,Severe,Moderate,Mild,Severe
3404,Jack Irish,2019,7.8,2241,Crime.Drama,52,Series,Not Rated,16,Mild,Severe,Mild,Moderate,Moderate
3405,The Age of Innocence,1993,7.2,56857,Drama.Romance,139,Film,PG,1,Mild,None,None,Mild,None
3406,Wallander,1993,7.9,13857,Crime.Drama.Mystery,90,Series,TV-PG,12,None,Moderate,Moderate,Mild,Moderate
3407,Doctor,2021,8.6,3932,Action.Comedy.Crime,148,Film,NULL,1,No Rate,No Rate,No Rate,No Rate,No Rate
3408,National Lampoon's Christmas Vacation,1989,7.6,166163,Comedy,97,Film,PG-13,1,Mild,Mild,Moderate,Mild,None
3409,Mighty Morphin Power Rangers,1989,6.5,21318,Action.Adventure.Family,30,Series,TV-Y7,156,None,Mild,Mild,None,Mild
3410,The Unborn,2009,4.8,50596,Horror.Mystery.Thriller,88,Film,PG-13,1,Mild,Moderate,Moderate,Mild,Moderate
3411,Big Daddy,1999,6.4,207656,Comedy.Drama,93,Film,PG-13,1,Mild,Mild,Moderate,Mild,None
3412,Dangal,2016,8.4,172210,Action.Biography.Drama,161,Film,Not Rated,1,None,Mild,Mild,None,None
3413,Taineun Jiokida,2019,7.9,2928,Crime.Horror.Mystery,60,Series,NULL,10,No Rate,No Rate,No Rate,No Rate,No Rate
3414,Diary of a Wimpy Kid,2010,6.2,46081,Comedy.Drama.Family,120,Film,PG,1,Mild,Mild,Mild,None,None
3415,The Bad News Bears,1976,7.3,21837,Comedy.Drama.Family,102,Film,PG,1,None,Mild,Moderate,Moderate,None
3416,Knightfall,1976,6.8,18446,Action.Adventure.Drama,60,Series,TV-14,18,Mild,Moderate,Mild,Mild,Mild
3417,Close Encounters of the Third Kind,1977,7.6,192552,Drama.Sci-Fi,138,Film,PG,1,None,Mild,Mild,None,Mild
3418,The Unbearable Weight of Massive Talent,2022,NULL,NULL,Comedy,NULL,Film,NULL,1,No Rate,No Rate,No Rate,No Rate,No Rate
3419,Kick-Ass 2,2013,6.5,262659,Action.Comedy.Crime,103,Film,R,1,Moderate,Severe,Severe,Mild,Moderate
3420,The Bay,2013,7.1,5779,Crime.Drama.Mystery,45,Series,TV-14,18,No Rate,No Rate,Severe,No Rate,No Rate
3421,Sling Blade,1996,8,91456,Drama,135,Film,R,1,Mild,Mild,Severe,Moderate,Moderate
3422,Power Rangers,2017,5.9,105041,Action.Adventure.Sci-Fi,124,Film,PG-13,1,Mild,Moderate,Mild,Mild,Mild
3423,Superman Returns,2006,6,276524,Action.Sci-Fi,154,Film,PG-13,1,None,Mild,Mild,Mild,Mild
3424,Zack and Miri Make a Porno,2008,6.5,175225,Comedy.Romance,101,Film,R,1,Severe,None,Severe,Mild,None
3425,The World's End,2013,7,269993,Comedy.Sci-Fi,109,Film,R,1,Mild,Moderate,Severe,Moderate,Mild
3426,Young & Hungry,2013,7.4,14679,Comedy.Drama.Romance,22,Series,TV-14,71,Moderate,Mild,Mild,Mild,No Rate
3427,The Rifleman,2013,8.3,3788,Family.Western,30,Series,TV-PG,168,No Rate,No Rate,No Rate,No Rate,No Rate
3428,The Other Lamb,2019,5.2,3991,Drama.Horror,96,Film,Unrated,1,Moderate,Moderate,Mild,None,Moderate
3429,How the Grinch Stole Christmas,2000,6.2,222878,Comedy.Family.Fantasy,104,Film,PG,1,Mild,Mild,Mild,None,Mild
3430,The Omega Man,1971,6.5,30427,Action.Drama.Sci-Fi,98,Film,PG,1,Mild,Moderate,Mild,Mild,Mild
3431,Kajillionaire,2020,6.4,14847,Comedy.Crime.Drama,104,Film,R,1,Mild,None,Mild,None,None
3432,The Grudge,2004,5.9,141974,Horror.Mystery.Thriller,91,Film,PG-13,1,Mild,Moderate,Mild,None,Severe
3433,Easy,2004,6.9,13029,Comedy,30,Series,TV-MA,25,Severe,None,Moderate,Moderate,None
3434,Journey 2: The Mysterious Island,2012,5.8,98266,Action.Adventure.Comedy,94,Film,PG,1,None,None,None,None,Mild
3435,Lucía y el sexo,2001,7.1,36155,Drama.Romance,128,Film,TV-MA,1,Severe,Mild,Mild,Mild,Mild
3436,Basic Instinct 2,2006,4.4,38711,Drama.Mystery.Thriller,114,Film,R,1,Severe,Moderate,Severe,Moderate,Moderate
3437,Cult of Chucky,2017,5.2,22607,Comedy.Fantasy.Horror,91,Film,R,1,Mild,Severe,Moderate,Mild,Moderate
3438,Enough Said,2013,7,60844,Comedy.Drama.Romance,93,Film,PG-13,1,Mild,No Rate,Moderate,Mild,Mild
3439,Search Party,2013,7.7,8041,Comedy.Crime.Drama,24,Series,TV-MA,44,Moderate,Moderate,Severe,Mild,Moderate
3440,Good Grief,2013,7.2,79,Comedy,NULL,Series,NULL,7,No Rate,No Rate,No Rate,No Rate,No Rate
3441,The Secret Life of the American Teenager,2013,5,19664,Comedy.Drama.Family,43,Series,TV-14,121,Moderate,None,Mild,Mild,Mild
3442,Mothering Sunday,2021,6.3,190,Drama.Romance,110,Film,R,1,No Rate,No Rate,No Rate,No Rate,No Rate
3443,Match Point,2005,7.6,212307,Drama.Romance.Thriller,124,Film,R,1,Mild,Moderate,Mild,Mild,Mild
3444,Scoob!,2020,5.7,23707,Animation.Adventure.Comedy,93,Film,PG,1,None,Mild,Mild,None,Mild
3445,Packed to the Rafters,2020,7.4,1975,Comedy.Drama.Family,60,Series,NULL,122,No Rate,No Rate,No Rate,No Rate,No Rate
3446,Lightyear,2022,NULL,NULL,Animation.Adventure.Comedy,NULL,Film,NULL,1,No Rate,No Rate,No Rate,No Rate,No Rate
3447,M*A*S*H,1970,7.5,70298,Comedy.Drama.War,116,Film,R,1,Moderate,Moderate,Mild,Mild,Mild
3448,Midnight Express,1978,7.6,76801,Biography.Crime.Drama,121,Film,R,1,Moderate,Severe,Moderate,Severe,Severe
3449,The Nun's Story,1959,7.6,10056,Drama,149,Film,Not Rated,1,Mild,Mild,None,Mild,Mild
3450,The Whole Nine Yards,2000,6.7,116739,Comedy.Crime,98,Film,R,1,Moderate,Moderate,Mild,Mild,Mild
3451,Resident Evil: Apocalypse,2004,6.2,192321,Action.Horror.Sci-Fi,94,Film,R,1,Mild,Severe,Moderate,Mild,Moderate
3452,Transformers: Revenge of the Fallen,2009,6,394881,Action.Adventure.Sci-Fi,149,Film,PG-13,1,Moderate,Moderate,Moderate,Mild,Moderate
3453,Hell House LLC,2015,6.4,12471,Horror.Mystery,93,Film,Not Rated,1,Mild,Moderate,Severe,Mild,Severe
3454,Dynasty,2015,6.3,6956,Drama.Romance,60,Series,TV-PG,220,No Rate,No Rate,No Rate,No Rate,No Rate
3455,The Durrells,2015,8.2,9743,Biography.Comedy.Drama,46,Series,TV-PG,26,Mild,Mild,Mild,Mild,Mild
3456,Mid90s,2018,7.4,56699,Comedy.Drama,85,Film,R,1,Moderate,Moderate,Severe,Severe,Moderate
3457,Die Schlangengrube und das Pendel,1967,5.9,1673,Horror.Mystery,84,Film,M,1,None,Moderate,None,None,Mild
3458,Dennis the Menace,1993,5.6,59310,Comedy.Family,94,Film,PG,1,None,Mild,None,Mild,Mild
3459,Terminator 3: Rise of the Machines,2003,6.3,387084,Action.Sci-Fi,109,Film,R,1,Mild,Moderate,Moderate,Mild,Moderate
3460,Relatos salvajes,2014,8.1,187507,Comedy.Drama.Thriller,122,Film,R,1,Mild,Moderate,Moderate,Mild,Severe
3461,Hannah Montana,2014,5.2,38618,Comedy.Family.Music,23,Series,TV-G,100,None,None,None,None,None
3462,1408,2007,6.8,262802,Fantasy.Horror.Mystery,104,Film,PG-13,1,Mild,Moderate,Moderate,Moderate,Severe
3463,The Fly,1958,7.1,22017,Drama.Horror.Sci-Fi,94,Film,Not Rated,1,None,Mild,None,Mild,Moderate
3464,The Scorpion King,2002,5.5,134556,Action.Adventure.Fantasy,92,Film,PG-13,1,Moderate,Moderate,Mild,Mild,Moderate
3465,Ouija,2014,4.5,50805,Horror.Mystery.Thriller,89,Film,PG-13,1,None,Moderate,Mild,None,Moderate
3466,Cleopatra,1963,7,31298,Biography.Drama.History,192,Film,G,1,Moderate,Mild,None,Mild,Mild
3467,Re:Zero kara hajimeru isekai seikatsu,1963,8.1,14766,Animation.Adventure.Drama,24,Series,TV-14,78,Mild,Severe,Moderate,None,Severe
3468,Sacred Games,1963,8.6,82789,Action.Crime.Drama,50,Series,TV-MA,16,Severe,Severe,Severe,Severe,Moderate
3469,Domina,1963,7,2688,Drama.History,NULL,Series,TV-MA,8,No Rate,No Rate,No Rate,No Rate,No Rate
3470,Kitbag,1963,NULL,NULL,Biography,NULL,Film,NULL,1,No Rate,No Rate,No Rate,No Rate,No Rate
3471,The World to Come,2020,6.2,5870,Drama.Romance,105,Film,R,1,Moderate,None,None,Mild,Mild
3472,Anastasia,1997,7.2,117353,Animation.Adventure.Drama,94,Film,G,1,None,Mild,None,Mild,Moderate
3473,Hausu,1977,7.4,24500,Comedy.Horror,88,Film,Not Rated,1,Moderate,Moderate,None,None,Moderate
3474,Sorry to Bother You,2018,6.9,70841,Comedy.Drama.Fantasy,112,Film,R,1,Moderate,Moderate,Severe,Moderate,Moderate
3475,Triangle,2009,6.9,109150,Fantasy.Mystery.Sci-Fi,99,Film,R,1,None,Severe,Moderate,None,Severe
3476,Lonely Hearts,2006,6.4,20895,Biography.Crime.Drama,108,Film,R,1,Moderate,Severe,Severe,Moderate,Moderate
3477,The Changeling,1980,7.2,32599,Horror.Mystery,107,Film,R,1,None,Moderate,Mild,Mild,Moderate
3478,The Constant Gardener,2005,7.4,136834,Drama.Mystery.Romance,129,Film,R,1,Moderate,Moderate,Moderate,Mild,Moderate
3479,The People vs.Larry Flynt,1996,7.3,91531,Biography.Drama,130,Film,R,1,Severe,Mild,Severe,Moderate,None
3480,Aterrados,2017,6.5,13708,Horror,87,Film,Not Rated,1,None,Moderate,Mild,Mild,Severe
3481,Security,2017,5.7,17268,Action.Crime.Thriller,88,Film,R,1,None,Severe,Severe,None,Moderate
3482,Undercover,2017,7.8,13337,Crime.Drama.Thriller,50,Series,TV-MA,21,Mild,Mild,Moderate,Moderate,Mild
3483,Truth or Dare,2018,5.2,51855,Horror.Thriller,100,Film,PG-13,1,Moderate,Moderate,Moderate,Moderate,Moderate
3484,She-Ra and the Princesses of Power,2018,7.9,12934,Animation.Action.Adventure,30,Series,TV-Y7-FV,52,None,Mild,None,None,Mild
3485,Endless Love,1981,4.9,8038,Drama.Romance,116,Film,R,1,Moderate,Moderate,Mild,Mild,Moderate
3486,Roswell,1981,7.5,28279,Drama.Mystery.Sci-Fi,42,Series,TV-14,61,Mild,Mild,Mild,Mild,Moderate
3487,All or Nothing: Toronto Maple Leafs,2021,7.7,213,Documentary,NULL,Series,NULL,5,No Rate,No Rate,No Rate,No Rate,No Rate
3488,That's My Boy,2012,5.5,95306,Comedy,116,Film,R,1,Severe,Mild,Severe,Moderate,None
3489,Blow,2001,7.6,248805,Biography.Crime.Drama,124,Film,R,1,Mild,Moderate,Severe,Severe,Moderate
3490,Beauty and the Beast,2001,7.1,35836,Drama.Horror.Romance,60,Series,TV-14,70,Mild,Moderate,Mild,Mild,Moderate
3491,Howard the Duck,1986,4.7,45387,Action.Adventure.Comedy,110,Film,PG,1,Moderate,Mild,Mild,Mild,Mild
3492,Let Me In,2010,7.1,116641,Drama.Fantasy.Horror,116,Film,R,1,Mild,Severe,Moderate,Mild,Moderate
3493,Borat Subsequent Moviefilm: Delivery of Prodigious Bribe to American Regime for Make Benefit Once Glorious Nation of Kazakhstan,2020,6.6,130751,Comedy,95,Film,R,1,Severe,Mild,Moderate,None,None
3494,Dollface,2020,7.4,5809,Comedy,29,Series,TV-MA,11,Mild,None,Moderate,Mild,None
3495,The Road,2009,7.2,230706,Drama,111,Film,R,1,Mild,Moderate,Moderate,Mild,Severe
3496,Hillbilly Elegy,2020,6.7,38655,Drama,116,Film,R,1,None,Mild,Moderate,Moderate,Moderate
3497,Ladies in Black,2018,6.8,6556,Comedy.Drama.Romance,109,Film,PG,1,Mild,None,None,Mild,None
3498,Solos,2018,5.9,3625,Drama.Fantasy.Sci-Fi,185,Series,TV-14,7,Mild,No Rate,Severe,Mild,No Rate
3499,Don't Look Now,1973,7.2,52854,Drama.Horror.Mystery,110,Film,R,1,Severe,Moderate,Mild,Mild,Moderate
3500,Bright,2017,6.3,178339,Action.Fantasy.Thriller,117,Film,TV-MA,1,Moderate,Severe,Severe,Moderate,Moderate
3501,Transformers: Dark of the Moon,2011,6.2,394797,Action.Adventure.Sci-Fi,154,Film,PG-13,1,Mild,Moderate,Moderate,Mild,Moderate
3502,Minions,2015,6.4,222196,Animation.Adventure.Comedy,91,Film,PG,1,Mild,Mild,None,None,Mild
3503,Det sjunde inseglet,1957,8.2,176018,Drama.Fantasy.History,96,Film,Not Rated,1,None,Mild,Mild,Mild,Moderate
3504,Hemlock Grove,1957,7.1,38373,Drama.Fantasy.Horror,46,Series,TV-MA,33,Severe,Severe,Moderate,Moderate,Severe
3505,Father of the Bride,1991,6.5,72501,Comedy.Family.Romance,105,Film,PG,1,Mild,None,None,Mild,None
3506,How to Be Single,2016,6.1,84267,Comedy.Drama.Romance,110,Film,R,1,Mild,None,Moderate,Moderate,None
3507,Jason Goes to Hell: The Final Friday,1993,4.2,30684,Fantasy.Horror.Thriller,87,Film,NULL,1,No Rate,No Rate,No Rate,No Rate,No Rate
3508,Goosebumps 2: Haunted Halloween,2018,5.6,19491,Animation.Adventure.Comedy,90,Film,PG,1,None,Mild,Mild,None,Mild
3509,Dogville,2003,8,143826,Crime.Drama,178,Film,R,1,Moderate,Moderate,Mild,Mild,Severe
3510,Indecent Proposal,1993,6,67692,Drama.Romance,117,Film,R,1,Moderate,None,Mild,None,None
3511,Gretel & Hansel,2020,5.4,28088,Fantasy.Horror.Mystery,87,Film,PG-13,1,None,Moderate,None,Mild,Moderate
3512,Tehran,2020,7.4,10966,Drama.Thriller,45,Series,TV-MA,9,Mild,Mild,Mild,Mild,Mild
3513,Pâfekuto burû,1997,8,66281,Animation.Crime.Mystery,81,Film,NULL,1,No Rate,No Rate,No Rate,No Rate,No Rate
3514,Romeo and Juliet,1968,7.6,30671,Drama.Romance,138,Film,PG,1,Mild,Mild,None,Mild,Mild
3515,Family Business,1968,7.4,3092,Comedy,NULL,Series,TV-MA,18,Moderate,No Rate,No Rate,Severe,No Rate
3516,Zoo,1968,6.7,23590,Drama.Mystery.Sci-Fi,42,Series,TV-14,39,None,Moderate,Mild,Mild,Moderate
3517,Cry-Baby,1990,6.5,57760,Comedy.Musical,85,Film,PG-13,1,Mild,Mild,Mild,Mild,None
3518,The Fabelmans,2022,NULL,NULL,Drama,NULL,Film,NULL,1,No Rate,No Rate,No Rate,No Rate,No Rate
3519,McDonald & Dodds,2022,7.4,2793,Comedy.Crime.Mystery,90,Series,Not Rated,8,Mild,Mild,Mild,Mild,Mild
3520,Sex Tape,2014,5.1,110193,Comedy.Romance,94,Film,R,1,Severe,Mild,Severe,Moderate,None
3521,The Power,2021,5.5,2996,Horror,92,Film,NULL,1,No Rate,No Rate,No Rate,No Rate,No Rate
3522,The Nutty Professor,1996,5.6,114014,Comedy.Romance.Sci-Fi,95,Film,PG-13,1,Mild,None,Moderate,Mild,None
3523,Mashina lyubvi,2016,4.1,416,Drama.Romance,79,Film,NULL,1,No Rate,No Rate,No Rate,No Rate,No Rate
3524,The Prince,2016,5.4,2247,Animation.Comedy,14,Series,TV-MA,12,Moderate,Moderate,Severe,Moderate,Mild
3525,An American Werewolf in Paris,1997,5.1,24293,Comedy.Fantasy.Horror,105,Film,R,1,Moderate,Severe,Severe,Mild,Severe
3526,Red Dawn,1984,6.4,53794,Action.Drama,114,Film,PG-13,1,None,Severe,Mild,Mild,Moderate
3527,Creature from the Black Lagoon,1954,7,28594,Horror.Sci-Fi,79,Film,G,1,None,Mild,None,Mild,Mild
3528,Dubai Presents: A Five-Star Mission,2021,5.8,79,Short.Action,2,Film,NULL,1,No Rate,No Rate,No Rate,No Rate,No Rate
3529,Lost Girl,2021,7.7,29919,Action.Drama.Fantasy,44,Series,TV-MA,77,Moderate,Mild,Mild,Mild,Mild
3530,Journey to the Center of the Earth,2008,5.8,117919,Action.Adventure.Family,93,Film,PG,1,None,Mild,None,None,Moderate
3531,Colonia,2015,7.1,50275,Biography.Drama.History,110,Film,R,1,Mild,Moderate,Mild,None,Moderate
3532,Three Amigos!,1986,6.5,71727,Comedy.Western,104,Film,PG,1,Mild,Mild,Mild,Mild,Mild
3533,The Ten Commandments,1956,7.9,67347,Adventure.Drama,220,Film,G,1,Mild,Mild,None,Mild,Mild
3534,Brain Freeze,2021,4.6,159,Comedy.Horror,91,Film,NULL,1,No Rate,No Rate,No Rate,No Rate,No Rate
3535,Videodrome,1983,7.2,88064,Horror.Sci-Fi.Thriller,87,Film,R,1,Severe,Severe,Moderate,Mild,Severe
3536,Chung Hing sam lam,1994,8.1,72157,Comedy.Crime.Drama,102,Film,PG-13,1,Mild,Mild,None,Moderate,Mild
3537,God's Own Country,2017,7.7,28174,Drama.Romance,104,Film,Not Rated,1,Severe,Mild,Mild,Moderate,Mild
3538,The Last Boy Scout,1991,7,97684,Action.Comedy.Crime,105,Film,R,1,Moderate,Severe,Severe,Moderate,Moderate
3539,Original Sin,2001,6.1,55435,Drama.Mystery.Romance,116,Film,R,1,Severe,Moderate,Mild,Mild,Mild
3540,John Wick: Chapter 3 - Parabellum: HBO First Look,2019,7.6,9495,Documentary.Short.Action,13,Film,TV-14,1,No Rate,No Rate,No Rate,No Rate,No Rate
3541,Machete,2010,6.6,194182,Action.Crime.Thriller,105,Film,R,1,Moderate,Severe,Severe,Mild,Moderate
3542,The Amityville Moon,2021,3.1,123,Horror.Thriller,92,Film,R,1,No Rate,No Rate,No Rate,No Rate,No Rate
3543,Arcane: League of Legends,2021,NULL,NULL,Animation.Action.Adventure,NULL,Series,NULL,9,No Rate,No Rate,No Rate,No Rate,No Rate
3544,Soylent Green,1973,7.1,61303,Crime.Mystery.Sci-Fi,97,Film,PG,1,Mild,Moderate,Mild,Mild,Mild
3545,Everwood,1973,7.5,13551,Drama,60,Series,TV-PG,89,Mild,Mild,Mild,Mild,No Rate
3546,The Dark Crystal: Age of Resistance,2019,8.4,22994,Adventure.Drama.Family,60,Series,TV-PG,10,None,Moderate,None,None,Moderate
3547,Captive State,2019,6,52635,Action.Horror.Sci-Fi,109,Film,PG-13,1,Mild,Moderate,Mild,Mild,Mild
3548,Rake,2019,8.5,7268,Comedy.Drama,60,Series,Not Rated,40,Moderate,Mild,Severe,Moderate,Mild
3549,Abominable,2019,7,34344,Animation.Adventure.Comedy,97,Film,PG,1,None,Mild,None,None,Mild
3550,The Voice,2019,6.5,12085,Game-Show.Music.Reality-TV,60,Series,TV-PG,503,None,None,Mild,None,None
3551,The Upside,2017,7,52317,Comedy.Drama,126,Film,PG-13,1,Mild,None,Mild,Mild,Mild
3552,The Great Escape,1963,8.2,234357,Adventure.Drama.History,172,Film,Approved,1,None,Mild,Mild,Mild,Moderate
3553,Daybreakers,2009,6.4,125541,Action.Horror.Sci-Fi,98,Film,R,1,Mild,Severe,Moderate,Mild,Moderate
3554,Annie,2014,5.3,36356,Comedy.Drama.Family,118,Film,PG,1,None,Mild,Mild,Mild,Mild
3555,Inside Job,2014,NULL,NULL,Animation.Comedy,30,Series,NULL,20,No Rate,No Rate,No Rate,No Rate,No Rate
3556,Need for Speed,2014,6.4,166910,Action.Crime.Thriller,132,Film,PG-13,1,Mild,Moderate,Mild,Mild,Mild
3557,Bruce Almighty,2003,6.8,384961,Comedy.Fantasy,101,Film,(Banned),1,Mild,Mild,Moderate,Mild,None
3558,American Honey,2016,7,40847,Adventure.Drama.Romance,163,Film,R,1,Moderate,Mild,Severe,Severe,Mild
3559,Robin Hood: Men in Tights,1993,6.7,120960,Adventure.Comedy.Musical,104,Film,PG-13,1,Moderate,Mild,Moderate,Mild,Mild
3560,Roma,2018,7.7,148948,Drama,135,Film,R,1,Moderate,Moderate,Mild,Mild,Moderate
3561,Ghostland,2018,6.4,26931,Drama.Horror.Mystery,91,Film,Not Rated,1,Moderate,Severe,Moderate,Mild,Severe
3562,Brooklyn,2015,7.5,136792,Drama.Romance,117,Film,PG-13,1,Mild,None,Mild,Mild,Mild
3563,St.Elmo's Fire,1985,6.4,39830,Drama.Romance,110,Film,R,1,Mild,Mild,Moderate,Moderate,Mild
3564,Nacho Libre,2006,5.8,84792,Comedy.Family.Sport,92,Film,PG,1,None,Mild,None,Mild,Mild
3565,The Dictator,2012,6.4,290362,Comedy,83,Film,R,1,Severe,Mild,Moderate,Mild,None
3566,Happy!,2012,8.2,35862,Action.Comedy.Crime,60,Series,TV-MA,18,Moderate,Severe,Severe,Severe,Severe
3567,The Inbetweeners,2012,8.4,83570,Comedy,25,Series,TV-14,18,Moderate,Mild,Severe,Moderate,None
3568,Before Midnight,2013,7.9,149185,Drama.Romance,109,Film,R,1,Moderate,None,Moderate,Mild,None
3569,Harlots,2013,7.7,7915,Drama,45,Series,TV-MA,24,Severe,No Rate,No Rate,No Rate,No Rate
3570,The Mighty Ducks,1992,6.6,63503,Comedy.Drama.Family,104,Film,PG,1,None,Mild,Moderate,Mild,None
3571,Crank,2006,6.9,242113,Action.Crime.Thriller,88,Film,R,1,Severe,Severe,Severe,Severe,Severe
3572,L'iniziazione,1986,5.8,1441,Comedy,95,Film,NULL,1,No Rate,No Rate,No Rate,No Rate,No Rate
3573,Joy Ride,2001,6.6,66954,Action.Mystery.Thriller,97,Film,R,1,Mild,Moderate,Severe,Mild,Severe
3574,Jessie,2001,6,14245,Comedy.Drama.Family,30,Series,TV-G,98,Mild,None,None,None,Mild
3575,The Bone Collector,1999,6.7,161944,Crime.Drama.Mystery,118,Film,R,1,None,Severe,Moderate,Mild,Moderate
3576,Poltergeist II: The Other Side,1986,5.7,26214,Horror,91,Film,PG-13,1,Mild,Moderate,Mild,Mild,Severe
3577,The Hills Have Eyes,1977,6.3,32811,Horror.Thriller,90,Film,R,1,Mild,Severe,Moderate,Mild,Severe
3578,The Circle,2017,5.4,88890,Drama.Sci-Fi.Thriller,110,Film,PG-13,1,Mild,Mild,Mild,Mild,Mild
3579,Spell,2020,5.5,5308,Horror.Thriller,91,Film,R,1,Mild,Severe,Mild,None,Moderate
3580,The Crush,1993,5.8,19102,Drama.Thriller,89,Film,R,1,Mild,Moderate,Moderate,Mild,Moderate
3581,Criminal,2016,6.3,63252,Action.Sci-Fi.Thriller,113,Film,R,1,None,Severe,Severe,Mild,Moderate
3582,Tell Me a Story,2016,7.2,8317,Thriller,52,Series,TV-MA,20,Moderate,Moderate,Moderate,Moderate,Moderate
3583,Dark Shadows,2016,8,4449,Drama.Fantasy.Horror,30,Series,TV-PG,1230,Moderate,Mild,None,Mild,Moderate
3584,Despicable Me 2,2013,7.3,381850,Animation.Adventure.Comedy,98,Film,PG,1,Mild,Mild,None,Mild,Mild
3585,My Bloody Valentine,2009,5.4,55409,Horror.Mystery.Thriller,101,Film,R,1,Severe,Severe,Severe,Moderate,Severe
3586,South Beach Love,2021,6,321,Drama.Romance,83,Film,TV-G,1,None,None,None,None,None
3587,Absentia,2011,5.8,17873,Drama.Horror.Mystery,87,Film,R,1,None,Moderate,Moderate,Mild,Moderate
3588,The Beguiled,2017,6.3,55377,Drama.Thriller.War,93,Film,R,1,Mild,Moderate,Mild,Mild,Mild
3589,Professor Marston and the Wonder Women,2017,7.1,25169,Biography.Drama.History,108,Film,R,1,Moderate,None,Mild,Mild,None
3590,The Missing,2003,6.5,34710,Adventure.Thriller.Western,137,Film,R,1,Mild,Moderate,None,None,Moderate
3591,Village of the Damned,1995,5.7,30594,Horror.Sci-Fi.Thriller,98,Film,R,1,None,Moderate,Mild,Mild,Moderate
3592,Romance,1999,5.3,10488,Drama.Romance,84,Film,Unrated,1,Severe,None,Mild,Mild,Mild
3593,Raising Hope,1999,8,36252,Comedy.Family,22,Series,TV-PG,88,Mild,Mild,Mild,Mild,Mild
3594,Something's Gotta Give,2003,6.7,116736,Comedy.Drama.Romance,128,Film,PG-13,1,Moderate,None,Mild,Mild,None
3595,M - Eine Stadt sucht einen Mörder,1931,8.3,151051,Crime.Mystery.Thriller,117,Film,Passed,1,None,Mild,Mild,Mild,Moderate
3596,Burn After Reading,2008,7,321308,Comedy.Crime.Drama,96,Film,R,1,Mild,Moderate,Severe,Mild,Moderate
3597,Gentlemen Prefer Blondes,1953,7.2,34979,Comedy.Musical.Romance,91,Film,Approved,1,Mild,None,None,Mild,None
3598,Eastern Promises,2007,7.6,235060,Action.Crime.Drama,100,Film,R,1,Severe,Severe,Severe,Moderate,Moderate
3599,This Is Spinal Tap,1984,7.9,134997,Comedy.Music,82,Film,R,1,Mild,None,Moderate,Mild,None
3600,Before Sunset,2004,8.1,248777,Drama.Romance,80,Film,R,1,Mild,None,Moderate,Mild,None
3601,The Kissing Booth 3,2021,4.7,12397,Comedy.Romance,112,Film,TV-14,1,Mild,None,Moderate,Mild,None
